source,stock,nid,date,likes,text
dc_body,국내주식갤,3258,,,짜이밍햄 하는 꼬라지 봐서는 4천도 위험해보이긴 한데 어차피 나는 못 받을 국민연금 다 태우면 다시 6천으로 들어올리기 쌉가능아님?
dc_body,국내주식갤,3257,,,ㅇㅇ - dc official App
dc_body,국내주식갤,3255,,,"중동전쟁 기름값 폭등​ = 차유지비 폭탄 최대피해자: 새벽배송 장거리 화물 ​반도체 레버리지가 만든 초재앙​ 코스피 9300, 코스닥 1200까지 폭등 > 현재 5300, 620 ㅆㅂ 하이닉스 폭등 조정은 뭐 그럴 수 있음 근데 환율이 ​1560원​ 까지 폭등 ​최대승리자:​ 차없는새끼, 출퇴근거리 가까운새끼, 주식안한새끼들 - dc official App"
dc_body,국내주식갤,3252,,,어제 15층에 오늘 12층이니 곧이긴 할거 같은데 6~7층때는 들어갈만 할까요 ?
dc_body,국내주식갤,3251,,,그때 사세요
dc_title,해외주식갤,8358620,,,코스피양전 ㅋㅋㅋㅋㅋ
dc_title,해외주식갤,8358619,,,글리젠 이정도까지 박살난건 드문데
dc_title,해외주식갤,8358618,,,autl사기 vs bzai사기 vs 힘스사기
dc_title,해외주식갤,8358617,,,테롱 분명 6주석이였는데
dc_title,해외주식갤,8358616,,,3년만에 막걸리 한병 먹었더니 존나 취하네 와
dc_title,해외주식갤,8358615,,,1년 내로 100베거 먹여줄 언더독 티커
dc_title,해외주식갤,8358614,,,아 잘잤다
dc_title,해외주식갤,8358613,,,대가리 깨진 롱숭이는 지금 산다
dc_title,해외주식갤,8358612,,,급등주 데이상치면 프장까지 들고가능 거 도박임?
dc_title,해외주식갤,8358611,,,나 그냥 다 팔았음
dc_title,해외주식갤,8358610,,,반등해도 갤 리젠 엄청없긴하네
dc_title,해외주식갤,8358609,,,도요타자동차 2026년 1분기 실적 발표
dc_title,해외주식갤,8358608,,,토익 950 넘기면 취준할 때 이득 더 보는 거 있나
dc_title,해외주식갤,8358607,,,오랜만에 데이장 크게버네
dc_title,해외주식갤,8358606,,,물린것만 그냥 들고있는 상황임
dc_title,해외주식갤,8358605,,,아다 데이상가격 직전에 익절완료
dc_title,해외주식갤,8358604,,,지수 추종 반도체 비율 차이 크네?
dc_title,해외주식갤,8358603,,,삼전 내년초까지 40만은 가야 성과급으로 주는 지분 적어짐
dc_title,해외주식갤,8358602,,,코스피 순환매임?..꼴에
dc_title,해외주식갤,8358600,,,임시파딱 넘겨봐
dc_title,해외주식갤,8358599,,,앞으로 채권수요 위해서라도
dc_title,해외주식갤,8358598,,,여기 삼전 주주잇냐
dc_title,해외주식갤,8358597,,,아다지오 저게 데이하한 보냈다가 올린거임?
dc_title,해외주식갤,8358596,,,이제 이번주 데이장에 아다지요 같은거보고
dc_title,해외주식갤,8358595,,,아다 뭐냐 저거 저런 작전도있어?
dc_title,해외주식갤,8358594,,,야마하 떡상
dc_title,해외주식갤,8358593,,,"LG전자 CDU, 미국 빅테크에 첫공급"
dc_title,해외주식갤,8358592,,,와 진짜 개씨발 ㅋㅋㅋㅋ S&P500은 또 고점까지 갔네
dc_title,해외주식갤,8358591,,,코루  ㅋㅋ
dc_title,해외주식갤,8358590,,,오이 헤이러들아 질문이 있다
dc_title,해외주식갤,8358589,,,내일 수강신청이라 ㅈㄴ 떨리네
dc_title,해외주식갤,8358588,,,ADGM 난 뭐한걸까?
dc_title,해외주식갤,8358587,,,아씨발 이룽 어제 0.9주운거 내비둘걸
dc_title,해외주식갤,8358586,,,샌롱 버틸걸
dc_title,해외주식갤,8358585,,,잡주판에서 제일 멍청한 새끼 ㅇㅇ
dc_title,해외주식갤,8358584,,,난 어차피 isa 쓸일 없긴 한데
dc_title,해외주식갤,8358583,,,아다지오 같은거 1년에 몇번 나오긴함
dc_title,해외주식갤,8300732,,,지난번 해주갤 유혈사건 정리
dc_title,해외주식갤,7548961,,,장 구릴땐 어플 끄고 E컵 신인 av데뷔작이나 보자
dc_title,해외주식갤,8358582,,,항공유는 우리나라가 수출 많이한다며 원유수입 막히면
dc_title,해외주식갤,8358581,,,아다 지금은 못들간다 패스..
dc_title,해외주식갤,8358580,,,아 미친 ㅋㅋ 아다지오 샀다 팔았는데
dc_title,해외주식갤,8358579,,,아다 아직 20%  더 오를수는 있을걸?
dc_title,해외주식갤,8344788,,,해붕이들 돈잃으라 스트레스 받을텐데 이거라도 봐라
dc_title,해외주식갤,8272339,,,변호사 피셜 봐도 안 잡혀가는 야동
dc_title,해외주식갤,8358578,,,아다지오 저거 8시반 기준이면
dc_title,해외주식갤,8358577,,,아다지요 줄먹했는데 왜 계속가냐
dc_title,해외주식갤,8358576,,,aaoi는 어닝서프 못나오지 차라리 가이던스를 봐야함
dc_title,해외주식갤,8358574,,,아디지오 오르는이유: 사람들이 사니까
dc_title,해외주식갤,8358573,,,트황원유언급보니 이란이 주도권 갖고있는건 맞나보네
dc_title,해외주식갤,8358572,,,아다 지금 들어가?
dc_title,해외주식갤,8358571,,,계좌 청산당하고 먹는 첫 끼
dc_title,해외주식갤,8358570,,,아다 저건 누가 장난치는거야?
dc_title,해외주식갤,8358569,,,암드 어닝 전에 인텔좀 사둘까 이거 펠로시픽인데 좀 빌빌댐
dc_title,해외주식갤,8358568,,,암만 봐도 회광반조 같은데
dc_title,해외주식갤,8358567,,,이사람 1년사이에 무슨일이 있었길래
dc_title,해외주식갤,8358566,,,테슬롱 물타려고 들어가보니 3천없다고 민심 박살나있네
dc_title,해외주식갤,8358564,,,아다지요 복어같지요
dc_title,해외주식갤,8358562,,,아다 왜사냐고 하자마자 쏘는게전나웃기내
dc_title,해외주식갤,8358561,,,ISA 관련 이벤트 증권사
dc_title,해외주식갤,8358560,,,아다지요ㅅㅅㅅㅅ
dc_title,해외주식갤,8358558,,,아 ㅋㅋㅋ 아다지오 탈출 맛있네 ㅋㅋㅋㅋㅋ
dc_title,해외주식갤,8358556,,,아다 뭐임? 갑자기 리버스 2주석이네
dc_title,해외주식갤,8358555,,,환차손 1주석 이거맞냐 진짜
dc_title,해외주식갤,8358554,,,아니 근데 급등주 뭘보고 프장때 사는거임?
dc_title,해외주식갤,8358553,,,아다지오 데장 최고가ㅋㅋ
dc_title,해외주식갤,8358552,,,장마감 후 골라본 티커
dc_title,해외주식갤,8358551,,,ADGM 째리는애들은 이해가안가네
dc_title,해외주식갤,8358550,,,원달러 빨리 1551원으로 올려다오
dc_title,해외주식갤,8358549,,,환율 안본사이에 많이 내려갔었네
dc_title,해외주식갤,8358548,,,국장은 기술주 뒤져도 오르는 방어주가
dc_title,해외주식갤,8358547,,,아다지오 방금 하한가 잠깐 풀렸는데
dc_title,해외주식갤,8358546,,,원달러 오르는데 10년물도 오른다
dc_title,해외주식갤,8358545,,,만약 하닉 124만원 뚫린다면 국장 그만해야겠다
dc_title,해외주식갤,8358544,,,노네 한상희 어케 보냐
dc_title,해외주식갤,8358543,,,흡연자들 담배 피면 안무기력하냐?
dc_title,해외주식갤,8358542,,,근데 외국인 레버리지 인버스 ETF 못타게 하는게 뭔 의미가 있는거임
dc_title,해외주식갤,7836076,,,오늘자 뉴스 코스피 조롱
dc_title,해외주식갤,8358541,,,ISA 핫 하길래 보도자료 쭊 내리는데
dc_title,해외주식갤,8358538,,,INHD 정찰 1주샀다
dc_title,해외주식갤,8358536,,,하락장 주식방송 특
dc_title,해외주식갤,8358535,,,아다지오 아깐 장난이였는데
dc_title,해외주식갤,8358534,,,주식하면안된다 10년동안 보겠노
dc_title,해외주식갤,8358533,,,한국 인플레이션 둔화에도 연속 금리 인상 가능성
dc_title,해외주식갤,8358532,,,스엑 실적 볼 필요없을듯
dc_title,해외주식갤,8358531,,,트럼프 최근 인하타령 다시 시작했던데
dc_title,해외주식갤,8358530,,,빨랑튀어 역 2주석 입갤ㅋㅋㅋㅋㅋㅋㅋ 할때 쳐들어갈걸
dc_title,해외주식갤,8358529,,,와 isa 심각하네 ㅋㅋㅋㅋㅋㅋ
dc_title,해외주식갤,8358528,,,스엑 숏이냐 롱이냐 ㅋㅋ
dc_title,해외주식갤,8358527,,,일론<<이새끼 AI개발비용을 우주에 끼워팔고있음
dc_title,해외주식갤,8358526,,,아오이 어닝서프 할 것 같냐?
dc_title,해외주식갤,8358525,,,스페이스 X 락업 물량?
dc_title,해외주식갤,8358524,,,근데 isa 계좌 생각보다 이슈 안되노
dc_title,해외주식갤,8358523,,,몬스터도 콜옵션이 있을까?
dc_title,해외주식갤,8358522,,,블룸버그 “한국 투자 부적격 국가 되나”...코스피 변동성 맹비난
dc_title,해외주식갤,8358521,,,국장은 하는거 아니야 시팔
dc_title,해외주식갤,8358520,,,와 나 23년도부터 계속 2000만원씯 isa
dc_title,해외주식갤,8358519,,,Rklb 215불 10월까지 가능한가
dc_title,해외주식갤,8358518,,,밖에서 일 하는데
dc_title,해외주식갤,8358517,,,삼전만큼 벨류 엉망인 종목은 없는듯
dc_title,해외주식갤,8358516,,,텐베거찍어서원금회복하면 앞으로는...
dc_title,해외주식갤,8358515,,,isa 이해 1도 못함
dc_title,해외주식갤,8358514,,,푸키먼챔피언스 시작했음
dc_title,해외주식갤,8358513,,,달러가 최고다 생각하고 직투만했는데ㅋㅋㅋㅋㅋ
dc_title,해외주식갤,8358512,,,텐부기 저점에서 먹는 고수들 있음??
dc_title,해외주식갤,8358511,,,여름에 양파랑 치즈값 보태서 주식하는 법
dc_title,해외주식갤,8358510,,,Isa 저래서 안함
dc_title,해외주식갤,8358509,,,객관적으로 잡주 불장은 맞지않음?
dc_title,해외주식갤,8357010,,,isa 이거 뭐임?
dc_title,해외주식갤,8358508,,,isa 심각하네
dc_title,해외주식갤,8358507,,,토스 시바 ㅋㅋㅋ 시장신뢰 훼손
dc_title,해외주식갤,8358506,,,저거 뭐임?????
dc_title,해외주식갤,8358505,,,괴렘콘 업뎃했네
dc_title,해외주식갤,8358504,,,"종전,휴전=대풀롱이 맞을까 과연"
dc_title,해외주식갤,8358503,,,에흐르 어제 개떡상했네
dc_title,해외주식갤,8358502,,,국장 그새 또 뒤졌네 ㄷㄷ
dc_title,해외주식갤,8358501,,,도로에서 비키니만 입고 썬탠하던 여자 자지 본 썰 푼다
dc_title,해외주식갤,8358500,,,어제 미장 본장 램도 축제 분위기 아녔냐
dc_title,해외주식갤,8358499,,,삼전 골드만 갑자기 100만주나 던져?
dc_title,해외주식갤,8358498,,,더위 ㄹㅇ 재난 수준인데
dc_title,해외주식갤,8358497,,,국장 램혁수 안가니까 무거운거봐라
dc_title,해외주식갤,8358496,,,오늘부터 원칙 어길 시 잘생긴 얼굴 공개함
dc_title,해외주식갤,8358495,,,커넥사 어제 올린거 다떨군거야?ㅋㅋ
dc_title,해외주식갤,8358494,,,광쫀쿠 국장에서 탈거면
dc_title,해외주식갤,8358493,,,환율 말이 안됨
dc_title,해외주식갤,8358492,,,텐베거를 보고싶구나
dc_title,해외주식갤,8358491,,,냉잔치국수 후기
dc_title,해외주식갤,8358490,,,레버가 잘못된거면
dc_title,해외주식갤,8358489,,,다른갤 요즘에서야 구경하는데
dc_title,해외주식갤,8358488,,,폭염지원금 필요하다고 생각하면 개추 ㅋㅋ
dc_title,해외주식갤,8358486,,,단일레버 만든 이유의 금융위원장 답변이래
dc_title,해외주식갤,8358485,,,나우 이제 1%네 ㅅㅂㅋㅋ
dc_title,해외주식갤,8358484,,,옥시는 주가 존나 징하네
dc_title,해외주식갤,8358483,,,이제 봤는데 GME 10프로 빠졌네
dc_title,해외주식갤,8358482,,,공모주청약 좆댓네
dc_title,해외주식갤,8358481,,,포모라는 감정이 제일 무서운거같다
dc_title,해외주식갤,8358480,,,규제가 증시 신뢰도 바닥을 더 만드는 꼴
dc_title,해외주식갤,8358479,,,냉잔치국수 준비 완
dc_title,해외주식갤,8358478,,,씨ㅡ팍 개잡주 선취매했는데
dc_title,해외주식갤,8358477,,,돈나무 이년아 crsp 는 이제 버렸냐?
dc_title,해외주식갤,8358475,,,"트럼프는 석유회사들이 ""돈을 너무 많이 번다""며 질책했다"
dc_title,해외주식갤,8358474,,,밥 먹을 걸 예상하고 좋은 식당으로 감
dc_body,해외주식갤,8358620,,,거래량 없어서 기관이 걍 들어올리네 - dc official App
dc_body,해외주식갤,8358619,,,뭐랄까 다들 지친거같아 방식을 좀 바꿀필요가 있어 그럴땐 나도 그래서 SCO GDXU SOXL만 매매하고있거든 - 해외주식 갤러리의 글은 재무상담 및 조언에 해당하지 않습니다. 그러니 투자는 본인의 판단으로 신중하게 하세요.
dc_body,해외주식갤,8358618,,,아직 안오른 bzai?
dc_body,해외주식갤,8358617,,,물도 안탔는데 지혼자 마3까지왔음 뭐여
dc_body,해외주식갤,8358616,,,오늘 휴가 내려와서 7월에 5천 갈린것도 빡치고 어제 하따 못한거 오늘 운전하느라 삼하 하따 못한거 개빡쳐서 3년만에 막걸리 한병 마셨더니 와 술기운이 훅 올라오네 맛있긴 맛있다 술은 금주하느라 3년 존나 참았는데 5천 갈린건 못 참겠누 한숨 자야겠다 오늘은 롱장이길 빌면서 돈 많이 벌어라 해붕이들아
dc_body,해외주식갤,8358615,,,WIMI HOLO MLGO
dc_body,해외주식갤,8358614,,,반도체들 생각보다 잘버티네
dc_body,해외주식갤,8358613,,,어차피 미장은 오른다 해당 글은 재무상담 및 조언에 해당하지 않습니다. 그러니 투자는 본인의 판단으로 신중하게 하세요.
dc_body,해외주식갤,8358612,,,?? - dc official App
dc_body,해외주식갤,8358611,,,최근 1달은 예측이 쉬운 장이었는데 지금은 펀더멘탈/매크로랑 유동성이 싸우고 있는 장세임 내가 안 좋아하는 장세야 오를 수도 있지만 내리기 시작하면 진짜 밑도 끝도 없이 내릴 수 있는 장세 그런 와중에 만약 터지면 감당이 불가능한 대형 이벤트가 2개나 있음 하나는 더 이상 트럼프가 못 참는 거고 또 하나는 러시아 총동원령 둘 다 가능성을 무시할 수 없을 정도로는 있음 실버나 골드가 8% 이상 폭락하는 일이 생기면 그때부터 다시 사야지
dc_body,해외주식갤,8358610,,,진짜 한달간 여럿 죽었구나
dc_body,해외주식갤,8358609,,,"도요타자동차 2026년 1분기 실적 발표 ◆ 실적 결과 ▪ 순이익: 1조 4,800억 엔 (전년 동기 8,414억 엔) ▪ 세전이익: 1조 9,600억 엔 (전년 동기 1조 2,500억 엔) ▪ 매출: 13조 5,000억 엔 (전년 동기 12조 3,000억 엔) ◆ 가이던스 ▪ 연간 영업이익 전망: 3조 엔 → 3조 4,000억 엔으로 상향 ◆ 주주환원 ▪ 최대 1조 엔 규모 자사주 매입 예정 [출처: 스톡나우,X] - dc official App"
dc_body,해외주식갤,8358608,,,930 떴는데 함 더 칠까 고민 중 - dc official App
dc_body,해외주식갤,8358607,,,하한가에 산거 홀딩했으면 더벌었을텐데 레버를 타지 않겠습니다 스윙은 시드의 10퍼센트로만 하겠습니다
dc_body,해외주식갤,8358606,,,추매하자니 또 난리날거같아서 못사겠고 안사자니... 채권 빠지고 지수도 오르고 반등 잘 주는거같은데 진입은 못하겠고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아아악!! 이러면 안되는데 - 해외주식 갤러리의 글은 재무상담 및 조언에 해당하지 않습니다. 그러니 투자는 본인의 판단으로 신중하게 하세요.
dc_body,해외주식갤,8358605,,,상 유지안하고 터뜨릴거같아서
dc_body,해외주식갤,8358604,,,- dc official App
dc_body,해외주식갤,8358603,,,적어도 이정도 되야 성과급으로 지급하는 자사주(110조기준?)가 총 지분 3~4퍼? 수준이라 경영권에 위협 안된다 ㅇㅇ 결국 주가 안띄우면 이씨집안은 죽는거라고 봄 지분 방어를 위해서라도 주가 띄울거라고 본다. 아니면 삼노조 회사됨. 뭐?? 숏충이들 말대로 주가 20만? 10만? 10만이면 걍 경영권 넘어가는 수준
dc_body,해외주식갤,8358602,,,삼닉박는거치고 잘버티네 - dc official App
dc_body,해외주식갤,8358600,,,국장 얘기하는애들 싹다 벤해버리게 칼을 꼭 들어야 어!? 여기서 삼전주주를 왜찾아!!! - 해외주식 갤러리의 글은 재무상담 및 조언에 해당하지 않습니다. 그러니 투자는 본인의 판단으로 신중하게 하세요.
dc_body,해외주식갤,8358599,,,"두가지는 어떡하든 필연적으로 한다고 봄 1. 시장 유동성 성격의 변화 기존 연준 중심에서 bank 대출 위주로의 전환 2. 스테이블 코인 부양 국채수요 공백을 메꿔야 하기때문에 스테이블 코인 부양 1,2는 시일이 걸려도 또 정권이 바뀌어도 가는 방향이라고 생각함 (긴축 없는 채권금리 안정은 공통된 방향성)"
dc_body,해외주식갤,8358598,,,삼전 매출 잘나오라고 큰맘먹고 폴드8 울트라 시킴 고마워해 ㅎㅎ
dc_body,해외주식갤,8358596,,,데이장 하한가 종목 와바밧 풀매수했다가 5시에 졸업하는 해붕이들 늘어난다. 한 패턴 나오면 그거랑 비슷한 패턴으로 털어먹는게 국룰이더라
dc_body,해외주식갤,8358595,,,처음본다 ㄹㅇ
dc_body,해외주식갤,8358592,,,"미친거 아니냐 진짜 걍 적폐노 말이 안되네 오늘부터 슨피만 산다 ㅈ같네 진짜로 모두가 S&P500, QQQ로 주식판에 뛰어들어 엔비디아 테슬라 구글 메타 아마존 M7의 맛을보고 중소형 테마주 맛을 보게 되고, 레버리지라는걸 알게되고 급상승 종목을 보다 개잡주를 하게 되고 해주갤로 흘러들어와 졸업장을 쓰고 다시 S&P500으로 돌아가는 이 슬픈 여정 난 이 이야기를 무척 좋아한다."
dc_body,해외주식갤,8358591,,,아까 포모와서 탔으면 클날뻔
dc_body,해외주식갤,8358590,,,비빔면 고명으로 오이에 계란도 안먹는단 말이냐 짜장면 고명으로 오이도 싫다 그 말인게야?? 네놈들은 맛알못이다… 지독한….지독한 놈들… - dc official App
dc_body,해외주식갤,8358589,,,성공해야만 한다...
dc_body,해외주식갤,8358588,,,직감적으로 샀다가 매도벽보고 이성적으로 팔았는데 ㅋㅋ
dc_body,해외주식갤,8358587,,,공모가 가것누 - dc official App
dc_body,해외주식갤,8358586,,,벌써 내평단이네 십ㅋㅋ 근데 안팔았으명 7불대 갔을때 눈물을 흘렸을지도.. 금요일때 저렇게 말아 올려주지 썅년 - dc official App
dc_body,해외주식갤,8358585,,,그걸 왜 지금 들어가냐 <<<<< 병신ㅉㅉ 먹을자리 보이면 들가서 먹고 단타치면 장땡이지 ㅋㅋ 우리가 뭐 장투하냐?
dc_body,해외주식갤,8358584,,,확대는 못해줄지언정 해외투자 족쇄를 하나 더 채우는건 뭐냐 어떻게든 국장 개미돈으로 떠받친다는 마인드인가
dc_body,해외주식갤,8358583,,,앱장 끝나기직전에 저렇게 퍼올리고 데이장에서 하한가 처박은뒤 점심시간때쯤에 상한가 찍고 그대로 수직낙하하는 작전 종종 있음 몇달전에 라로사인가가 그랬을걸 프장에서는 그냥저냥이었음
dc_body,해외주식갤,8300732,,,"선량한 해붕이라면 유동의 선.동과 리.딩방, 그리고 로갓고닉을 주의합시다 임상바이오주 붐은...온다!!"
dc_body,해외주식갤,7548961,,,신체 사이즈: B100: W100: H110 이 할머니는...움직인다?!! ..최강이 될 할머니!
dc_body,해외주식갤,8358582,,,미국 항공유쪽도 문제생길텐데 뭔배짱이냐 ㅋㅋㅋㅋㅋ - dc official App
dc_body,해외주식갤,8358581,,,까비 - dc official App
dc_body,해외주식갤,8358580,,,요즘 첫 투자는 무조건 10만원치만 드감(한도 백만원) 1퍼만 먹고나왔는데 수익이 1만원이길래 뭔가봤더니 실수로 풀매수 때린거였네 시발 내려갔으면 피눈물 흘렸을 듯..
dc_body,해외주식갤,8358579,,,ㅇㅇ저 개씨발 좆같은아다년 아 어제 앱장 시바 - dc official App
dc_body,해외주식갤,8272339,,,?! https://m.dcinside.com/board/tenbagger/7548961 장 구릴땐 어플 끄고 E컵 신인 av데뷔작이나 보자 - 해외주식 마이너 갤러리 신체 사이즈: B100: W100: H110이 할머니는...움직인다?!!..최강이 될 할머니! m.dcinside.com !!!!! OBD-065
dc_body,해외주식갤,8358578,,,아직 데이상 한참남은거 아님? - dc official App
dc_body,해외주식갤,8358577,,,내려와라
dc_body,해외주식갤,8358576,,,"1Q때 실적발표에서 2Q 가이던스는 이미 수요는 초과 상태에, 최대 공급 상태의 가이던스라서 그냥 저냥 맞게 나올거고 문제는 3Q 가이던스 공장 새롭게 건설된거에서 어느정도 더 팔 수 있을지가 실적에서 중요하지 공장 지연 문제 발생하면 떨굴거고 가이던스 폭발하면 오르고 단순 어닝은 서프는 나올 수 없는 구조임 다만 미달은 하면 안됨"
dc_body,해외주식갤,8358574,,,사람들이 사는이유: 주가가 오르고 있으니까 레버를 타지 않겠습니다 스윙은 시드의 10퍼센트로만 하겠습니다
dc_body,해외주식갤,8358573,,,이란 왜때린거? - dc official App
dc_body,해외주식갤,8358572,,,ㅇㅇ? - dc official App
dc_body,해외주식갤,8358571,,,맛있긴 했는데 씁쓸하다
dc_body,해외주식갤,8358570,,,아무리 생각해도 데이장 강제로 누르면서 하한가 아래에서 투매 유도 한거 같은데ㅋ 나도 오전에 하한에 주문 넣었는데 0.5176에 체결됨ㅋㅋ
dc_body,해외주식갤,8358568,,,기관들은 주식을 판다고 그걸 현금으로 가지고 있기보다는 다른 주식을 사기 때문에 반도체에서 빠진 돈이 다른 곳으로 가면서 순간적으로 쏠림 현상이 생기고 반도체주는 지금 점점 시장 관심에서 소외되는 중인 거 같음 그러면 장기적으로 결국 시장에서 돈은 빠지게 돼있고 펀더멘탈이나 매크로와 다른 방향으로 가고 있기 때문에 큰 낙폭이 만들어지기 쉬운 상황임
dc_body,해외주식갤,8358567,,,저기서 그냥 인텔장투했으면 3억이 됐을수도 있었을텐데
dc_body,해외주식갤,8358566,,,와 이러면 이번에 유입청년들 해외잡주로 대거유입되는거아니냐 애들 갈데가 거기밖에 없을텐데 ㅋㅋㅋㅋ
dc_body,해외주식갤,8358564,,,맛은 있을거같은데 딴놈들이 점점 살 발라먹는 꼴보니 지금 들어가면 독만 먹을거같지요
dc_body,해외주식갤,8358562,,,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
dc_body,해외주식갤,8358561,,,해외주식 갤러리의 글은 재무상담 및 조언에 해당하지 않습니다. 그러니 투자는 본인의 판단으로 신중하게 하세요.
dc_title,미국주식갤,17288837,,,국장 단타만쳐야겟고만
dc_title,미국주식갤,17288836,,,삼전 양전까지 5미니츠
dc_title,미국주식갤,17288835,,,내일은올라 확실함 홀딩!!
dc_title,미국주식갤,17288834,,,오늘 뱝값 굿굿
dc_title,미국주식갤,17288833,,,다시 쳐박더라도 지금은 반등 타이밍이긴 함
dc_title,미국주식갤,17288832,,,심하닉 계단식 무빙 존나 정직한데?
dc_title,미국주식갤,17288831,,,삼전 번지~ 운지~
dc_title,미국주식갤,17288830,,,아니 신고가엔 잘만 사면서
dc_title,미국주식갤,17288829,,,ISA계좌는 els 투자하라고 있는거 아니었음?
dc_title,미국주식갤,17288828,,,외신 한국이 가장먼저 붕괴 ㄷㄷㄷ
dc_title,미국주식갤,17288827,,,하루 30% 올리더만
dc_title,미국주식갤,17288826,,,국장 오늘 변동성도 미친 수준인데
dc_title,미국주식갤,17288825,,,대ㅡㅡㅡㅡㅡ운ㅡㅡㅡㅡㅡㅡ지
dc_title,미국주식갤,17288824,,,요즘 숏 거리는 애들 거의 쁘락치들인듯
dc_title,미국주식갤,17288823,,,캐나다왕립은행) 하이닉스 목표가 300
dc_title,미국주식갤,17288822,,,8만원짜리가 157만원이 된것도 어이없지않냐?
dc_title,미국주식갤,17288821,,,번ㅡㅡㅡ지ㅡㅡㅡㅡ엄ㅡㅡㅡ마ㅡㅡㅡ미ㅡㅡㅡㅡ안
dc_title,미국주식갤,17288820,,,국장은 서킷 소식만 들고와라 ㅇㅇ
dc_title,미국주식갤,17288819,,,갤 오랜만에 왔는데 왠 찐따새끼가 주딱 달고 있노
dc_title,미국주식갤,17288818,,,삼닉 왜 분봉이 똑같냐
dc_title,미국주식갤,17288817,,,하도 병신무빙하니까
dc_title,미국주식갤,17288816,,,팔라다가 안팔라고 내잉 떡상할듯
dc_title,미국주식갤,17288815,,,호들갑떠니까 다시 폭락하네
dc_title,미국주식갤,17288814,,,걍 주가 좀 높여서 물량 다 먹고 튈려는것 같은데
dc_title,미국주식갤,17288813,,,팩트체크)대통령님이 사라고 할때 샀으면 지금도 수익권임
dc_title,미국주식갤,17288812,,,모간스탠리 항복 지수(Capitulation Index) 분석
dc_title,미국주식갤,17288810,,,부정선거 원조들 검거당함 <<긴급>>>
dc_title,미국주식갤,17288809,,,종가에 오르는거보니뭐있음 내일 존나오를예감
dc_title,미국주식갤,17288808,,,대ㅡㅡㅡㅡㅡㅡ양ㅡㅡㅡㅡㅡㅡ전ㅡㅡㅡㅡㅡㅡ
dc_title,미국주식갤,17288807,,,거래량 쥐좆이라 갖고놀기 딱좋노 ㅋㅋ
dc_title,미국주식갤,17288805,,,삼전 저거 번지대지?
dc_title,미국주식갤,17288804,,,삼닉 안산애들이 아직도 있어?
dc_title,미국주식갤,17288803,,,2달간의 긴 횡보 끝난건가
dc_title,미국주식갤,17288802,,,하따해 붐위기가 내일 존나오를거같아
dc_title,미국주식갤,17288801,,,계속 국장 병신이라 하지마
dc_title,미국주식갤,17288800,,,언제는 놀이터 아니었냐? 언제나 환율만이 내국인 거였지
dc_title,미국주식갤,17288799,,,막말로 삼닉 지금 170까지 오른들 뭐함
dc_title,미국주식갤,17288798,,,하닉 내일 상 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
dc_title,미국주식갤,17288797,,,냅ㅡ뚜ㅡ믄ㅡ오ㅡ른ㅡㅡㅡ
dc_title,미국주식갤,17288796,,,근데 내일 존나 오를거같아서 홀딩!!
dc_title,미국주식갤,17288795,,,김건희 어린시절부터 콘돔 치우던 삶을살아..
dc_title,미국주식갤,17288794,,,[3치 경고] 수직 급락 25 분전 !!!!!!!!!!!!!!!!!!
dc_title,미국주식갤,17288793,,,갑자기 대말올 분위기 뭐임?
dc_title,미국주식갤,17288792,,,이준석은 진짜 딱 펨대남에서 학력만 업글 시킨 버전같음
dc_title,미국주식갤,17288791,,,차트충 특
dc_title,미국주식갤,17288790,,,국장 버러지들 보면 그냥 짠함
dc_title,미국주식갤,17288789,,,[미주갤 매매법] 알려드립니다 모두 성투하세요
dc_title,미국주식갤,17288788,,,황말올이라고? 이거 구조대 오는거라고?
dc_title,미국주식갤,17288787,,,국장 ㄹㅇ 재미없어졌노ㅋㅋ
dc_title,미국주식갤,17288786,,,냅뚜면은 무적이네
dc_title,미국주식갤,17288785,,,삼닉 아침 넥장보고 따악 예상한 그대로네
dc_title,미국주식갤,17288784,,,내가 화교 13대인데 이재명 시발련아 친중이라매
dc_title,미국주식갤,17288783,,,양전하겠네
dc_title,미국주식갤,17288782,,,삼닉은 외인 혜지펀드 놀이터 된듯
dc_title,미국주식갤,17288781,,,미주갤 와서 정치글 싸지르는 국장충들을 보면 먹먹하다
dc_title,미국주식갤,17288780,,,진지하게ELS어떠냐
dc_title,미국주식갤,17288779,,,부모 티어리스트 최하급 ㄹㅇ
dc_title,미국주식갤,17288778,,,이재명 욕하니까 갑자기 오르노
dc_title,미국주식갤,17288777,,,신규 isa 어떻게 나오든 관심도 없었음
dc_title,미국주식갤,17288776,,,번지대 만들고 렛츠다이브 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
dc_title,미국주식갤,17288775,,,2027년 CAPEX 절대액보다 전망의 기울기가 다시 상향
dc_title,미국주식갤,17288774,,,하닉레버 괴리율 지랄났네 ㅅㅂ
dc_title,미국주식갤,17288773,,,근데 부정선거 진짜면 정계은퇴한다던분 뭐함 요즘?
dc_title,미국주식갤,17288772,,,으휴8월은 폭등의 달이될것
